Time,jersey_number,Team,Scored Goal,Missed Goal,role
10157,5,B,0,0,forward
10158,5,B,0,0,forward
10159,5,B,1,0,forward
10160,17,A,0,0,defender
10161,9,A,0,0,midfielder
10162,3,A,0,0,forward
10163,12,A,0,0,forward
10164,12,A,0,1,forward
10165,13,B,0,0,goalkeeper
10166,7,B,0,0,defender
10167,16,B,0,0,midfielder
10168,14,B,0,1,forward
10169,6,A,0,0,goalkeeper
10170,4,A,0,0,defender
10171,10,A,0,0,midfielder
10172,12,A,0,1,forward
10173,13,B,0,0,goalkeeper
10174,7,B,0,0,defender
10175,8,B,0,0,midfielder
10176,14,B,0,0,forward
10177,14,B,0,1,forward
10178,6,A,0,0,goalkeeper
10179,4,A,0,0,defender
10180,9,A,0,0,midfielder
10181,3,A,0,0,forward
10182,3,A,0,0,forward
10183,3,A,0,0,forward
10184,12,A,0,1,forward
10185,13,B,0,0,goalkeeper
10186,19,B,0,0,defender
10187,8,B,0,0,midfielder
10188,5,B,1,0,forward
10189,21,A,0,0,defender
10190,18,A,0,0,midfielder
10191,12,A,0,1,forward
10192,13,B,0,0,goalkeeper
10193,19,B,0,0,defender
10194,8,B,0,0,midfielder
10195,5,B,1,0,forward
10196,10,A,0,0,midfielder
10197,12,A,0,0,forward
10198,12,A,0,1,forward
10199,13,B,0,0,goalkeeper
10200,2,B,0,0,defender
10201,8,B,0,0,midfielder
10202,3,A,1,0,forward
10203,2,B,0,0,defender
10204,1,B,0,0,midfielder
10205,14,B,0,1,forward
10206,6,A,0,0,goalkeeper
10207,17,A,0,0,defender
10208,9,A,0,0,midfielder
10209,12,A,0,0,forward
10210,3,A,0,0,forward
10211,12,A,0,0,forward
10212,12,A,0,0,forward
10213,12,A,0,1,forward
10214,13,B,0,0,goalkeeper
10215,20,B,0,0,defender
10216,11,B,0,0,midfielder
10217,14,B,0,0,forward
10218,5,B,0,0,forward
10219,14,B,0,1,forward
10220,6,A,0,0,goalkeeper
10221,22,A,0,0,defender
10222,15,A,0,0,midfielder
10223,5,B,0,0,forward
10224,14,B,0,0,forward
10225,5,B,0,0,forward
10226,5,B,0,0,forward
10227,5,B,0,1,forward
10228,6,A,0,0,goalkeeper
10229,2,B,0,0,defender
10230,8,B,0,0,midfielder
10231,5,B,0,0,forward
10232,12,A,0,0,forward
10233,3,A,0,0,forward
10234,3,A,1,0,forward
10235,20,B,0,0,defender
10236,1,B,0,0,midfielder
10237,14,B,0,0,forward
10238,5,B,0,0,forward
10239,14,B,1,0,forward
10240,22,A,0,0,defender
10241,18,A,0,0,midfielder
10242,12,A,0,1,forward
10243,13,B,0,0,goalkeeper
10244,21,A,0,0,defender
10245,11,B,0,0,midfielder
10246,14,B,0,1,forward
10247,6,A,0,0,goalkeeper
10248,17,A,0,0,defender
10249,18,A,0,0,midfielder
10250,12,A,0,1,forward
10251,13,B,0,0,goalkeeper
10252,2,B,0,0,defender
10253,16,B,0,0,midfielder
10254,14,B,0,0,forward
10255,5,B,0,1,forward
10256,6,A,0,0,goalkeeper
10257,22,A,0,0,defender
10258,16,B,0,0,midfielder
10259,5,B,1,0,forward
10260,15,A,0,0,midfielder
10261,3,A,0,0,forward
10262,12,A,0,0,forward
10263,12,A,0,1,forward
10264,13,B,0,0,goalkeeper
10265,19,B,0,0,defender
10266,11,B,0,0,midfielder
10267,14,B,1,0,forward
10268,12,A,0,0,forward
10269,12,A,0,0,forward
10270,12,A,0,0,forward
10271,14,B,0,1,forward
10272,6,A,0,0,goalkeeper
10273,21,A,0,0,defender
10274,15,A,0,0,midfielder
10275,12,A,0,0,forward
10276,3,A,0,0,forward
10277,3,A,1,0,forward
10278,7,B,0,0,defender
10279,18,A,0,0,midfielder
10280,3,A,0,0,forward
10281,3,A,0,1,forward
10282,13,B,0,0,goalkeeper
10283,19,B,0,0,defender
10284,8,B,0,0,midfielder
10285,5,B,0,0,forward
10286,14,B,0,0,forward
10287,5,B,1,0,forward
10288,17,A,0,0,defender
10289,10,A,0,0,midfielder
10290,12,A,1,0,forward
10291,2,B,0,0,defender
10292,11,B,0,0,midfielder
10293,14,B,1,0,forward
10294,3,A,0,1,forward
10295,13,B,0,0,goalkeeper
10296,20,B,0,0,defender
10297,8,B,0,0,midfielder
10298,14,B,0,0,forward
10299,5,B,1,0,forward
10300,3,A,1,0,forward
10301,5,B,0,0,forward
10302,5,B,1,0,forward
10303,18,A,0,0,midfielder
10304,14,B,0,1,forward
10305,6,A,0,0,goalkeeper
10306,21,A,0,0,defender
10307,15,A,0,0,midfielder
10308,3,A,0,0,forward
10309,3,A,0,0,forward
10310,14,B,0,0,forward
10311,5,B,0,0,forward
10312,5,B,0,0,forward
10313,5,B,1,0,forward
10314,22,A,0,0,defender
10315,9,A,0,0,midfielder
10316,3,A,0,0,forward
10317,3,A,0,1,forward
10318,13,B,0,0,goalkeeper
10319,7,B,0,0,defender
10320,16,B,0,0,midfielder
10321,14,B,1,0,forward
10322,22,A,0,0,defender
10323,15,A,0,0,midfielder
10324,3,A,0,0,forward
10325,3,A,1,0,forward
10326,20,B,0,0,defender
10327,10,A,0,0,midfielder
10328,12,A,0,1,forward
10329,13,B,0,0,goalkeeper
10330,7,B,0,0,defender
10331,11,B,0,0,midfielder
10332,14,B,0,1,forward
10333,6,A,0,0,goalkeeper
10334,4,A,0,0,defender
10335,15,A,0,0,midfielder
10336,3,A,1,0,forward
10337,7,B,0,0,defender
10338,11,B,0,0,midfielder
10339,12,A,0,1,forward
10340,13,B,0,0,goalkeeper
10341,7,B,0,0,defender
10342,11,B,0,0,midfielder
10343,12,A,0,0,forward
10344,12,A,0,1,forward
10345,13,B,0,0,goalkeeper
10346,19,B,0,0,defender
10347,8,B,0,0,midfielder
10348,14,B,0,1,forward
10349,6,A,0,0,goalkeeper
10350,22,A,0,0,defender
10351,9,A,0,0,midfielder
10352,3,A,1,0,forward
10353,5,B,0,0,forward
10354,14,B,0,1,forward
10355,6,A,0,0,goalkeeper
10356,22,A,0,0,defender
10357,10,A,0,0,midfielder
10358,14,B,0,1,forward
10359,6,A,0,0,goalkeeper
10360,22,A,0,0,defender
10361,18,A,0,0,midfielder
10362,12,A,0,0,forward
10363,3,A,0,0,forward
10364,12,A,0,0,forward
10365,3,A,0,0,forward
10366,3,A,1,0,forward
10367,7,B,0,0,defender
10368,1,B,0,0,midfielder
10369,5,B,0,0,forward
10370,14,B,0,1,forward
10371,6,A,0,0,goalkeeper
10372,21,A,0,0,defender
10373,10,A,0,0,midfielder
10374,12,A,0,0,forward
10375,14,B,0,1,forward
10376,6,A,0,0,goalkeeper
10377,4,A,0,0,defender
10378,11,B,0,0,midfielder
10379,5,B,1,0,forward
10380,4,A,0,0,defender
10381,11,B,0,0,midfielder
10382,5,B,1,0,forward
10383,9,A,0,0,midfielder
10384,3,A,1,0,forward
10385,8,B,0,0,midfielder
10386,5,B,0,1,forward
10387,6,A,0,0,goalkeeper
10388,7,B,0,0,defender
10389,8,B,0,0,midfielder
10390,14,B,1,0,forward
10391,10,A,0,0,midfielder
10392,3,A,0,0,forward
10393,3,A,0,0,forward
10394,3,A,0,0,forward
10395,12,A,0,1,forward
10396,13,B,0,0,goalkeeper
10397,2,B,0,0,defender
10398,10,A,0,0,midfielder
10399,3,A,0,1,forward
10400,13,B,0,0,goalkeeper
10401,2,B,0,0,defender
10402,16,B,0,0,midfielder
10403,5,B,1,0,forward
10404,10,A,0,0,midfielder
10405,12,A,0,0,forward
10406,3,A,0,0,forward
10407,12,A,0,0,forward
10408,12,A,0,1,forward
10409,13,B,0,0,goalkeeper
10410,21,A,0,0,defender
10411,15,A,0,0,midfielder
10412,12,A,0,0,forward
10413,12,A,0,1,forward
10414,13,B,0,0,goalkeeper
10415,20,B,0,0,defender
10416,8,B,0,0,midfielder
10417,5,B,0,0,forward
10418,5,B,0,0,forward
10419,14,B,0,0,forward
10420,3,A,1,0,forward
10421,7,B,0,0,defender
10422,8,B,0,0,midfielder
10423,14,B,0,0,forward
10424,5,B,0,0,forward
10425,3,A,1,0,forward
10426,8,B,0,0,midfielder
10427,3,A,0,1,forward
10428,13,B,0,0,goalkeeper
10429,19,B,0,0,defender
10430,16,B,0,0,midfielder
10431,5,B,0,1,forward
10432,6,A,0,0,goalkeeper
10433,21,A,0,0,defender
10434,10,A,0,0,midfielder
10435,12,A,0,0,forward
10436,12,A,0,0,forward
10437,12,A,0,0,forward
10438,12,A,0,1,forward
10439,13,B,0,0,goalkeeper
10440,2,B,0,0,defender
10441,1,B,0,0,midfielder
10442,14,B,1,0,forward
10443,22,A,0,0,defender
10444,9,A,0,0,midfielder
10445,3,A,0,0,forward
10446,12,A,0,1,forward
10447,13,B,0,0,goalkeeper
10448,7,B,0,0,defender
10449,11,B,0,0,midfielder
10450,5,B,1,0,forward
10451,9,A,0,0,midfielder
10452,3,A,0,0,forward
10453,3,A,0,1,forward
10454,13,B,0,0,goalkeeper
10455,2,B,0,0,defender
10456,1,B,0,0,midfielder
10457,5,B,0,0,forward
10458,14,B,0,0,forward
10459,14,B,0,0,forward
10460,5,B,1,0,forward
10461,17,A,0,0,defender
10462,15,A,0,0,midfielder
10463,3,A,1,0,forward
10464,11,B,0,0,midfielder
10465,14,B,0,1,forward
10466,6,A,0,0,goalkeeper
10467,20,B,0,0,defender
10468,1,B,0,0,midfielder
10469,5,B,0,0,forward
10470,5,B,0,0,forward
10471,5,B,0,0,forward
10472,14,B,0,1,forward
10473,6,A,0,0,goalkeeper
10474,4,A,0,0,defender
10475,9,A,0,0,midfielder
10476,3,A,0,0,forward
10477,12,A,0,1,forward
10478,13,B,0,0,goalkeeper
10479,2,B,0,0,defender
10480,1,B,0,0,midfielder
10481,5,B,0,0,forward
10482,5,B,1,0,forward
10483,3,A,0,0,forward
10484,12,A,0,1,forward
10485,13,B,0,0,goalkeeper
10486,20,B,0,0,defender
10487,11,B,0,0,midfielder
10488,14,B,1,0,forward
10489,15,A,0,0,midfielder
10490,12,A,0,0,forward
10491,12,A,0,0,forward
10492,3,A,0,0,forward
10493,12,A,0,0,forward
10494,3,A,0,0,forward
10495,3,A,0,0,forward
10496,12,A,1,0,forward
10497,5,B,0,0,forward
10498,14,B,0,0,forward
10499,3,A,0,0,forward
10500,3,A,0,0,forward
10501,12,A,0,0,forward
10502,12,A,1,0,forward
10503,14,B,1,0,forward
10504,4,A,0,0,defender
10505,10,A,0,0,midfielder
10506,12,A,0,1,forward
10507,13,B,0,0,goalkeeper
10508,20,B,0,0,defender
10509,11,B,0,0,midfielder
10510,14,B,0,0,forward
10511,5,B,0,1,forward
10512,6,A,0,0,goalkeeper
10513,17,A,0,0,defender
10514,15,A,0,0,midfielder
10515,3,A,0,0,forward
10516,12,A,0,0,forward
10517,12,A,0,1,forward
10518,13,B,0,0,goalkeeper
10519,2,B,0,0,defender
10520,1,B,0,0,midfielder
10521,14,B,0,0,forward
10522,5,B,0,1,forward
10523,6,A,0,0,goalkeeper
10524,4,A,0,0,defender
10525,15,A,0,0,midfielder
10526,12,A,0,0,forward
10527,14,B,0,1,forward
10528,6,A,0,0,goalkeeper
10529,17,A,0,0,defender
10530,15,A,0,0,midfielder
10531,3,A,0,1,forward
10532,13,B,0,0,goalkeeper
10533,19,B,0,0,defender
10534,16,B,0,0,midfielder
10535,5,B,0,0,forward
10536,14,B,0,1,forward
10537,6,A,0,0,goalkeeper
10538,17,A,0,0,defender
10539,10,A,0,0,midfielder
10540,3,A,0,0,forward
10541,12,A,1,0,forward
10542,2,B,0,0,defender
10543,8,B,0,0,midfielder
10544,14,B,0,1,forward
10545,6,A,0,0,goalkeeper
10546,19,B,0,0,defender
10547,8,B,0,0,midfielder
10548,5,B,1,0,forward
10549,15,A,0,0,midfielder
10550,3,A,0,0,forward
10551,12,A,0,0,forward
10552,3,A,1,0,forward
10553,1,B,0,0,midfielder
10554,14,B,0,0,forward
10555,14,B,0,0,forward
10556,5,B,1,0,forward
10557,17,A,0,0,defender
10558,18,A,0,0,midfielder
10559,14,B,0,0,forward
10560,3,A,1,0,forward
10561,5,B,1,0,forward
10562,22,A,0,0,defender
10563,18,A,0,0,midfielder
10564,3,A,1,0,forward
10565,16,B,0,0,midfielder
10566,5,B,0,0,forward
10567,14,B,0,1,forward
10568,6,A,0,0,goalkeeper
10569,21,A,0,0,defender
10570,9,A,0,0,midfielder
10571,5,B,0,0,forward
10572,5,B,0,0,forward
10573,5,B,0,1,forward
10574,6,A,0,0,goalkeeper
10575,4,A,0,0,defender
10576,9,A,0,0,midfielder
10577,3,A,0,0,forward
10578,14,B,0,1,forward
10579,6,A,0,0,goalkeeper
10580,19,B,0,0,defender
10581,11,B,0,0,midfielder
10582,12,A,0,0,forward
10583,3,A,0,0,forward
10584,3,A,0,0,forward
10585,3,A,0,0,forward
10586,3,A,1,0,forward
10587,1,B,0,0,midfielder
10588,5,B,0,0,forward
10589,14,B,0,0,forward
10590,5,B,1,0,forward
10591,4,A,0,0,defender
10592,18,A,0,0,midfielder
10593,14,B,0,1,forward
10594,6,A,0,0,goalkeeper
10595,2,B,0,0,defender
10596,11,B,0,0,midfielder
10597,14,B,0,1,forward
10598,6,A,0,0,goalkeeper
10599,21,A,0,0,defender
10600,18,A,0,0,midfielder
10601,12,A,0,1,forward
10602,13,B,0,0,goalkeeper
10603,20,B,0,0,defender
10604,8,B,0,0,midfielder
10605,5,B,0,0,forward
10606,5,B,1,0,forward
10607,17,A,0,0,defender
10608,1,B,0,0,midfielder
10609,5,B,0,0,forward
10610,3,A,0,0,forward
10611,3,A,0,0,forward
10612,3,A,0,0,forward
10613,12,A,0,0,forward
10614,12,A,0,1,forward
10615,13,B,0,0,goalkeeper
10616,20,B,0,0,defender
10617,16,B,0,0,midfielder
10618,5,B,0,0,forward
10619,5,B,0,0,forward
10620,14,B,0,1,forward
10621,6,A,0,0,goalkeeper
10622,21,A,0,0,defender
10623,9,A,0,0,midfielder
10624,12,A,0,1,forward
10625,13,B,0,0,goalkeeper
10626,7,B,0,0,defender
10627,8,B,0,0,midfielder
10628,5,B,0,0,forward
10629,5,B,0,0,forward
10630,5,B,0,0,forward
10631,14,B,0,1,forward
10632,6,A,0,0,goalkeeper
10633,7,B,0,0,defender
10634,1,B,0,0,midfielder
10635,14,B,0,1,forward
10636,6,A,0,0,goalkeeper
10637,4,A,0,0,defender
10638,10,A,0,0,midfielder
10639,12,A,0,1,forward
10640,13,B,0,0,goalkeeper
10641,7,B,0,0,defender
10642,1,B,0,0,midfielder
10643,14,B,0,1,forward
10644,6,A,0,0,goalkeeper
10645,4,A,0,0,defender
10646,8,B,0,0,midfielder
10647,5,B,1,0,forward
10648,15,A,0,0,midfielder
10649,12,A,1,0,forward
10650,19,B,0,0,defender
10651,1,B,0,0,midfielder
10652,5,B,0,0,forward
10653,14,B,0,1,forward
10654,6,A,0,0,goalkeeper
10655,22,A,0,0,defender
10656,18,A,0,0,midfielder
10657,3,A,0,0,forward
10658,3,A,1,0,forward
10659,11,B,0,0,midfielder
10660,5,B,0,0,forward
10661,14,B,1,0,forward
10662,18,A,0,0,midfielder
10663,3,A,1,0,forward
10664,20,B,0,0,defender
10665,9,A,0,0,midfielder
10666,5,B,1,0,forward
10667,15,A,0,0,midfielder
10668,3,A,0,0,forward
10669,12,A,0,1,forward
10670,13,B,0,0,goalkeeper
10671,19,B,0,0,defender
10672,1,B,0,0,midfielder
10673,14,B,1,0,forward
10674,18,A,0,0,midfielder
10675,3,A,1,0,forward
10676,19,B,0,0,defender
10677,16,B,0,0,midfielder
10678,5,B,1,0,forward
10679,4,A,0,0,defender
10680,15,A,0,0,midfielder
10681,12,A,0,0,forward
10682,12,A,0,1,forward
10683,13,B,0,0,goalkeeper
10684,7,B,0,0,defender
10685,11,B,0,0,midfielder
10686,14,B,0,0,forward
10687,5,B,1,0,forward
10688,10,A,0,0,midfielder
10689,3,A,0,0,forward
10690,3,A,1,0,forward
10691,20,B,0,0,defender
10692,16,B,0,0,midfielder
10693,12,A,1,0,forward
10694,8,B,0,0,midfielder
10695,14,B,1,0,forward
10696,15,A,0,0,midfielder
10697,3,A,0,0,forward
10698,3,A,0,0,forward
10699,5,B,0,0,forward
10700,5,B,0,0,forward
10701,5,B,1,0,forward
10702,17,A,0,0,defender
10703,9,A,0,0,midfielder
10704,12,A,0,1,forward
10705,13,B,0,0,goalkeeper
10706,19,B,0,0,defender
10707,16,B,0,0,midfielder
10708,14,B,0,1,forward
10709,6,A,0,0,goalkeeper
10710,4,A,0,0,defender
10711,15,A,0,0,midfielder
10712,12,A,0,0,forward
10713,12,A,0,0,forward
10714,5,B,0,0,forward
10715,14,B,0,1,forward
10716,6,A,0,0,goalkeeper
10717,4,A,0,0,defender
10718,18,A,0,0,midfielder
10719,3,A,0,0,forward
10720,12,A,0,1,forward
10721,13,B,0,0,goalkeeper
10722,7,B,0,0,defender
10723,8,B,0,0,midfielder
10724,14,B,0,0,forward
10725,5,B,1,0,forward
10726,12,A,0,1,forward
10727,13,B,0,0,goalkeeper
10728,20,B,0,0,defender
10729,8,B,0,0,midfielder
10730,5,B,0,0,forward
10731,14,B,0,1,forward
10732,6,A,0,0,goalkeeper
10733,4,A,0,0,defender
10734,18,A,0,0,midfielder
10735,5,B,0,0,forward
10736,5,B,1,0,forward
10737,22,A,0,0,defender
10738,9,A,0,0,midfielder
10739,3,A,1,0,forward
10740,2,B,0,0,defender
10741,18,A,0,0,midfielder
10742,3,A,0,0,forward
10743,12,A,0,0,forward
10744,3,A,0,1,forward
10745,13,B,0,0,goalkeeper
10746,20,B,0,0,defender
10747,16,B,0,0,midfielder
10748,3,A,1,0,forward
10749,2,B,0,0,defender
10750,1,B,0,0,midfielder
10751,14,B,0,0,forward
10752,5,B,1,0,forward
10753,17,A,0,0,defender
10754,15,A,0,0,midfielder
10755,3,A,0,1,forward
10756,13,B,0,0,goalkeeper
10757,2,B,0,0,defender
10758,1,B,0,0,midfielder
10759,3,A,0,0,forward
10760,3,A,1,0,forward
10761,2,B,0,0,defender
10762,1,B,0,0,midfielder
10763,14,B,0,0,forward
10764,14,B,0,0,forward
10765,12,A,0,0,forward
10766,14,B,0,1,forward
10767,6,A,0,0,goalkeeper
10768,22,A,0,0,defender
10769,9,A,0,0,midfielder
10770,12,A,0,1,forward
10771,13,B,0,0,goalkeeper
10772,2,B,0,0,defender
10773,1,B,0,0,midfielder
10774,5,B,0,0,forward
10775,14,B,0,0,forward
10776,5,B,0,1,forward
10777,6,A,0,0,goalkeeper
10778,17,A,0,0,defender
10779,10,A,0,0,midfielder
10780,3,A,1,0,forward
10781,1,B,0,0,midfielder
10782,14,B,0,1,forward
10783,6,A,0,0,goalkeeper
10784,4,A,0,0,defender
10785,11,B,0,0,midfielder
10786,3,A,0,0,forward
10787,5,B,0,0,forward
10788,5,B,0,0,forward
10789,5,B,0,0,forward
10790,14,B,0,1,forward
10791,6,A,0,0,goalkeeper
10792,17,A,0,0,defender
10793,18,A,0,0,midfielder
10794,5,B,0,0,forward
10795,14,B,0,1,forward
10796,6,A,0,0,goalkeeper
10797,4,A,0,0,defender
10798,9,A,0,0,midfielder
10799,12,A,1,0,forward
10800,7,B,0,0,defender
10801,16,B,0,0,midfielder
10802,14,B,1,0,forward
10803,22,A,0,0,defender
10804,10,A,0,0,midfielder
10805,12,A,1,0,forward
10806,20,B,0,0,defender
10807,8,B,0,0,midfielder
10808,5,B,1,0,forward
10809,9,A,0,0,midfielder
10810,5,B,0,0,forward
10811,14,B,0,1,forward
10812,6,A,0,0,goalkeeper
10813,17,A,0,0,defender
10814,9,A,0,0,midfielder
10815,5,B,0,0,forward
10816,14,B,0,0,forward
10817,5,B,0,0,forward
10818,5,B,1,0,forward
10819,4,A,0,0,defender
10820,9,A,0,0,midfielder
10821,3,A,0,1,forward
10822,13,B,0,0,goalkeeper
10823,20,B,0,0,defender
10824,8,B,0,0,midfielder
10825,14,B,0,1,forward
10826,6,A,0,0,goalkeeper
10827,17,A,0,0,defender
10828,8,B,0,0,midfielder
10829,5,B,0,0,forward
10830,5,B,1,0,forward
10831,22,A,0,0,defender
10832,10,A,0,0,midfielder
10833,12,A,0,1,forward
10834,13,B,0,0,goalkeeper
10835,19,B,0,0,defender
10836,11,B,0,0,midfielder
10837,5,B,0,0,forward
10838,14,B,0,1,forward
10839,6,A,0,0,goalkeeper
10840,4,A,0,0,defender
10841,9,A,0,0,midfielder
10842,3,A,1,0,forward
10843,14,B,1,0,forward
10844,15,A,0,0,midfielder
10845,12,A,1,0,forward
10846,19,B,0,0,defender
10847,1,B,0,0,midfielder
10848,14,B,1,0,forward
10849,17,A,0,0,defender
10850,10,A,0,0,midfielder
10851,3,A,1,0,forward
10852,8,B,0,0,midfielder
10853,5,B,0,0,forward
10854,14,B,0,1,forward
10855,6,A,0,0,goalkeeper
10856,22,A,0,0,defender
10857,9,A,0,0,midfielder
10858,12,A,0,0,forward
10859,12,A,0,0,forward
10860,3,A,0,0,forward
10861,3,A,1,0,forward
10862,20,B,0,0,defender
10863,16,B,0,0,midfielder
10864,5,B,1,0,forward
10865,18,A,0,0,midfielder
10866,3,A,1,0,forward
10867,14,B,0,1,forward
10868,6,A,0,0,goalkeeper
10869,21,A,0,0,defender
10870,10,A,0,0,midfielder
10871,3,A,0,0,forward
10872,3,A,1,0,forward
10873,16,B,0,0,midfielder
10874,12,A,0,1,forward
10875,13,B,0,0,goalkeeper
10876,19,B,0,0,defender
10877,8,B,0,0,midfielder
10878,14,B,1,0,forward
10879,18,A,0,0,midfielder
10880,3,A,1,0,forward
10881,14,B,0,0,forward
10882,5,B,0,0,forward
10883,5,B,0,0,forward
10884,12,A,0,1,forward
10885,13,B,0,0,goalkeeper
10886,2,B,0,0,defender
10887,1,B,0,0,midfielder
10888,14,B,0,1,forward
10889,6,A,0,0,goalkeeper
10890,22,A,0,0,defender
10891,10,A,0,0,midfielder
10892,12,A,0,0,forward
10893,3,A,1,0,forward
10894,19,B,0,0,defender
10895,8,B,0,0,midfielder
10896,5,B,0,0,forward
10897,14,B,0,1,forward
10898,6,A,0,0,goalkeeper
10899,4,A,0,0,defender
10900,11,B,0,0,midfielder
10901,5,B,0,1,forward
10902,6,A,0,0,goalkeeper
10903,4,A,0,0,defender
10904,10,A,0,0,midfielder
10905,12,A,0,0,forward
10906,3,A,0,0,forward
10907,3,A,0,0,forward
10908,12,A,0,1,forward
10909,13,B,0,0,goalkeeper
10910,7,B,0,0,defender
10911,1,B,0,0,midfielder
10912,14,B,0,0,forward
10913,14,B,0,1,forward
10914,6,A,0,0,goalkeeper
10915,21,A,0,0,defender
10916,16,B,0,0,midfielder
10917,14,B,0,0,forward
10918,14,B,0,0,forward
10919,14,B,0,1,forward
10920,6,A,0,0,goalkeeper
10921,17,A,0,0,defender
10922,15,A,0,0,midfielder
10923,12,A,0,1,forward
10924,13,B,0,0,goalkeeper
10925,2,B,0,0,defender
10926,16,B,0,0,midfielder
10927,14,B,0,0,forward
10928,5,B,0,0,forward
10929,5,B,0,0,forward
10930,14,B,0,0,forward
10931,14,B,1,0,forward
10932,17,A,0,0,defender
10933,15,A,0,0,midfielder
10934,12,A,1,0,forward
10935,1,B,0,0,midfielder
10936,14,B,1,0,forward
10937,18,A,0,0,midfielder
10938,3,A,0,0,forward
10939,3,A,0,0,forward
10940,3,A,0,0,forward
10941,3,A,0,0,forward
10942,3,A,0,1,forward
10943,13,B,0,0,goalkeeper
10944,19,B,0,0,defender
10945,11,B,0,0,midfielder
10946,5,B,1,0,forward
10947,10,A,0,0,midfielder
10948,12,A,0,1,forward
10949,13,B,0,0,goalkeeper
10950,7,B,0,0,defender
10951,8,B,0,0,midfielder
10952,14,B,0,1,forward
10953,6,A,0,0,goalkeeper
10954,4,A,0,0,defender
10955,15,A,0,0,midfielder
10956,5,B,1,0,forward
10957,18,A,0,0,midfielder
10958,3,A,1,0,forward
10959,1,B,0,0,midfielder
10960,5,B,0,0,forward
10961,12,A,0,0,forward
10962,12,A,0,1,forward
10963,13,B,0,0,goalkeeper
10964,21,A,0,0,defender
10965,10,A,0,0,midfielder
10966,3,A,1,0,forward
10967,5,B,0,1,forward
10968,6,A,0,0,goalkeeper
10969,21,A,0,0,defender
10970,10,A,0,0,midfielder
10971,12,A,0,1,forward
10972,13,B,0,0,goalkeeper
10973,7,B,0,0,defender
10974,1,B,0,0,midfielder
10975,14,B,0,1,forward
10976,6,A,0,0,goalkeeper
10977,4,A,0,0,defender
10978,9,A,0,0,midfielder
10979,12,A,0,1,forward
10980,13,B,0,0,goalkeeper
10981,7,B,0,0,defender
10982,8,B,0,0,midfielder
10983,12,A,0,0,forward
10984,3,A,1,0,forward
10985,14,B,0,0,forward
10986,14,B,0,1,forward
10987,6,A,0,0,goalkeeper
10988,17,A,0,0,defender
10989,18,A,0,0,midfielder
10990,3,A,0,0,forward
10991,12,A,0,1,forward
10992,13,B,0,0,goalkeeper
10993,20,B,0,0,defender
10994,1,B,0,0,midfielder
10995,14,B,0,1,forward
10996,6,A,0,0,goalkeeper
10997,17,A,0,0,defender
10998,9,A,0,0,midfielder
10999,5,B,0,0,forward
11000,5,B,1,0,forward
11001,22,A,0,0,defender
11002,9,A,0,0,midfielder
11003,3,A,0,1,forward
11004,13,B,0,0,goalkeeper
11005,19,B,0,0,defender
11006,18,A,0,0,midfielder
11007,12,A,0,1,forward
11008,13,B,0,0,goalkeeper
11009,2,B,0,0,defender
11010,10,A,0,0,midfielder
11011,3,A,1,0,forward
11012,19,B,0,0,defender
11013,1,B,0,0,midfielder
11014,14,B,0,1,forward
11015,6,A,0,0,goalkeeper
11016,22,A,0,0,defender
11017,15,A,0,0,midfielder
11018,3,A,1,0,forward
11019,20,B,0,0,defender
11020,1,B,0,0,midfielder
11021,14,B,0,0,forward
11022,5,B,1,0,forward
11023,15,A,0,0,midfielder
11024,5,B,0,0,forward
11025,14,B,0,0,forward
11026,5,B,0,0,forward
11027,14,B,0,1,forward
11028,6,A,0,0,goalkeeper
11029,21,A,0,0,defender
11030,18,A,0,0,midfielder
11031,3,A,0,1,forward
11032,13,B,0,0,goalkeeper
11033,19,B,0,0,defender
11034,8,B,0,0,midfielder
11035,14,B,0,0,forward
11036,5,B,0,0,forward
11037,14,B,0,1,forward
11038,6,A,0,0,goalkeeper
11039,2,B,0,0,defender
11040,1,B,0,0,midfielder
11041,14,B,0,0,forward
11042,5,B,0,0,forward
11043,14,B,0,0,forward
11044,5,B,1,0,forward
11045,17,A,0,0,defender
11046,9,A,0,0,midfielder
11047,3,A,1,0,forward
11048,11,B,0,0,midfielder
11049,14,B,0,0,forward
11050,12,A,0,0,forward
11051,12,A,0,1,forward
11052,13,B,0,0,goalkeeper
11053,22,A,0,0,defender
11054,9,A,0,0,midfielder
11055,3,A,1,0,forward
11056,19,B,0,0,defender
11057,1,B,0,0,midfielder
11058,5,B,0,0,forward
11059,5,B,0,0,forward
11060,14,B,0,0,forward
11061,5,B,1,0,forward
11062,18,A,0,0,midfielder
11063,12,A,1,0,forward
11064,5,B,0,1,forward
11065,6,A,0,0,goalkeeper
11066,17,A,0,0,defender
11067,8,B,0,0,midfielder
11068,14,B,0,1,forward
11069,6,A,0,0,goalkeeper
11070,20,B,0,0,defender
11071,11,B,0,0,midfielder
11072,5,B,0,0,forward
11073,5,B,1,0,forward
11074,21,A,0,0,defender
11075,9,A,0,0,midfielder
11076,12,A,0,1,forward
11077,13,B,0,0,goalkeeper
11078,20,B,0,0,defender
11079,1,B,0,0,midfielder
11080,12,A,0,0,forward
11081,3,A,0,0,forward
11082,12,A,0,1,forward
11083,13,B,0,0,goalkeeper
11084,4,A,0,0,defender
11085,18,A,0,0,midfielder
11086,3,A,0,1,forward
11087,13,B,0,0,goalkeeper
11088,2,B,0,0,defender
11089,8,B,0,0,midfielder
